#    L    TT             EE             BB             TE          
  1184    1.11586E+03    1.50113E+01    8.88680E-02    -3.73171E+00
  1185    1.11303E+03    1.51373E+01    8.87364E-02    -3.08753E+00
  1186    1.11075E+03    1.52799E+01    8.86144E-02    -2.50420E+00
  1187    1.10626E+03    1.54198E+01    8.85630E-02    -2.00160E+00
  1188    1.10218E+03    1.55427E+01    8.85054E-02    -1.48958E+00
  1189    1.09945E+03    1.56544E+01    8.84603E-02    -8.57220E-01
  1190    1.09460E+03    1.57763E+01    8.84145E-02    -1.77253E-01
  1191    1.08743E+03    1.59058E+01    8.83834E-02    2.45379E-01
  1192    1.08083E+03    1.60502E+01    8.84080E-02    5.49270E-01
  1193    1.07656E+03    1.62084E+01    8.84476E-02    9.73857E-01
  1194    1.07426E+03    1.63684E+01    8.85552E-02    1.40518E+00
  1195    1.07087E+03    1.65286E+01    8.85779E-02    1.74866E+00
  1196    1.06509E+03    1.66900E+01    8.83198E-02    2.10673E+00
  1197    1.05958E+03    1.68633E+01    8.80232E-02    2.51142E+00
  1198    1.05529E+03    1.70583E+01    8.78446E-02    2.91942E+00
  1199    1.05084E+03    1.72409E+01    8.77666E-02    3.35461E+00
  1200    1.04574E+03    1.73869E+01    8.78169E-02    3.86348E+00
  1201    1.04092E+03    1.75410E+01    8.79089E-02    4.27261E+00
  1202    1.03777E+03    1.77255E+01    8.79216E-02    4.55054E+00
  1203    1.03666E+03    1.79061E+01    8.78159E-02    4.73337E+00
  1204    1.03411E+03    1.80703E+01    8.77607E-02    4.92548E+00
  1205    1.02809E+03    1.82239E+01    8.77355E-02    5.17547E+00
  1206    1.02072E+03    1.83897E+01    8.75860E-02    5.37793E+00
  1207    1.01447E+03    1.85670E+01    8.73635E-02    5.64819E+00
  1208    1.00993E+03    1.87528E+01    8.71837E-02    5.93448E+00
  1209    1.00684E+03    1.89484E+01    8.70221E-02    6.06970E+00
  1210    1.00441E+03    1.91179E+01    8.69989E-02    6.21687E+00
  1211    1.00060E+03    1.92703E+01    8.71325E-02    6.42057E+00
  1212    9.95676E+02    1.94476E+01    8.72177E-02    6.55711E+00
  1213    9.91707E+02    1.96412E+01    8.71751E-02    6.61909E+00
  1214    9.87574E+02    1.98221E+01    8.70987E-02    6.74854E+00
  1215    9.82204E+02    2.00023E+01    8.70752E-02    6.93010E+00
  1216    9.77043E+02    2.02267E+01    8.70403E-02    6.99771E+00
  1217    9.72403E+02    2.04530E+01    8.68730E-02    6.92069E+00
  1218    9.67993E+02    2.06343E+01    8.66864E-02    6.89646E+00
  1219    9.63385E+02    2.08072E+01    8.65597E-02    6.97937E+00
  1220    9.58623E+02    2.10052E+01    8.65114E-02    7.02383E+00
  1221    9.54165E+02    2.11613E+01    8.64796E-02    7.16487E+00
  1222    9.49877E+02    2.13008E+01    8.64139E-02    7.30592E+00
  1223    9.45637E+02    2.14933E+01    8.63516E-02    7.26927E+00
  1224    9.40417E+02    2.17097E+01    8.62085E-02    7.03450E+00
  1225    9.35048E+02    2.19173E+01    8.60123E-02    6.77836E+00
  1226    9.29490E+02    2.21061E+01    8.58599E-02    6.58386E+00
  1227    9.24056E+02    2.22664E+01    8.58654E-02    6.36901E+00
  1228    9.19674E+02    2.24507E+01    8.59167E-02    6.19550E+00
  1229    9.16001E+02    2.26758E+01    8.58522E-02    6.11510E+00
  1230    9.12002E+02    2.28810E+01    8.58775E-02    6.19305E+00
  1231    9.07638E+02    2.30550E+01    8.59119E-02    6.35932E+00
  1232    9.04276E+02    2.32176E+01    8.57398E-02    6.24903E+00
  1233    9.00917E+02    2.33900E+01    8.55694E-02    5.89739E+00
  1234    8.96547E+02    2.35898E+01    8.54807E-02    5.52009E+00
  1235    8.91989E+02    2.37924E+01    8.54544E-02    5.33304E+00
  1236    8.87353E+02    2.39793E+01    8.54700E-02    5.13499E+00
  1237    8.82245E+02    2.41692E+01    8.54136E-02    4.62932E+00
  1238    8.77885E+02    2.43756E+01    8.53142E-02    4.10196E+00
  1239    8.74667E+02    2.45730E+01    8.52066E-02    3.75589E+00
  1240    8.71222E+02    2.47422E+01    8.50438E-02    3.47778E+00
  1241    8.66476E+02    2.49180E+01    8.48480E-02    3.23810E+00
  1242    8.62062E+02    2.51003E+01    8.47088E-02    2.94422E+00
  1243    8.58648E+02    2.53000E+01    8.46993E-02    2.52643E+00
  1244    8.55246E+02    2.54817E+01    8.47144E-02    2.18174E+00
  1245    8.51584E+02    2.56532E+01    8.45947E-02    1.92728E+00
  1246    8.48200E+02    2.58260E+01    8.44041E-02    1.60433E+00
  1247    8.45034E+02    2.59793E+01    8.42500E-02    1.08118E+00
  1248    8.41826E+02    2.61420E+01    8.42285E-02    6.69982E-01
  1249    8.38247E+02    2.63111E+01    8.42288E-02    3.76462E-01
  1250    8.33562E+02    2.64568E+01    8.41382E-02    -2.22356E-02
  1251    8.29521E+02    2.65739E+01    8.40235E-02    -5.06950E-01
  1252    8.26797E+02    2.67073E+01    8.39392E-02    -9.63757E-01
  1253    8.23345E+02    2.68783E+01    8.37718E-02    -1.33003E+00
  1254    8.18601E+02    2.70417E+01    8.35228E-02    -1.77321E+00
  1255    8.14050E+02    2.71997E+01    8.35130E-02    -2.41563E+00
  1256    8.10774E+02    2.73322E+01    8.36436E-02    -3.05836E+00
  1257    8.09232E+02    2.74348E+01    8.36165E-02    -3.60132E+00
  1258    8.07652E+02    2.75606E+01    8.35078E-02    -4.12074E+00
  1259    8.04093E+02    2.77224E+01    8.34209E-02    -4.76338E+00
  1260    7.99522E+02    2.78806E+01    8.32303E-02    -5.55646E+00
  1261    7.96411E+02    2.80314E+01    8.30217E-02    -6.21051E+00
  1262    7.93634E+02    2.81692E+01    8.29582E-02    -6.60475E+00
  1263    7.89976E+02    2.82905E+01    8.30364E-02    -7.02374E+00
  1264    7.86445E+02    2.84189E+01    8.30420E-02    -7.50111E+00
  1265    7.82991E+02    2.85550E+01    8.29360E-02    -8.01740E+00
  1266    7.79755E+02    2.86779E+01    8.28675E-02    -8.68336E+00
  1267    7.77829E+02    2.87963E+01    8.28197E-02    -9.42958E+00
  1268    7.75710E+02    2.88956E+01    8.26991E-02    -1.00215E+01
  1269    7.72701E+02    2.89519E+01    8.24789E-02    -1.05089E+01
  1270    7.70093E+02    2.90182E+01    8.24431E-02    -1.10843E+01
  1271    7.67501E+02    2.91509E+01    8.24830E-02    -1.17984E+01
  1272    7.65284E+02    2.93137E+01    8.23202E-02    -1.25025E+01
  1273    7.63512E+02    2.94176E+01    8.21217E-02    -1.31056E+01
  1274    7.60273E+02    2.94847E+01    8.19759E-02    -1.37741E+01
  1275    7.56317E+02    2.95741E+01    8.19068E-02    -1.45282E+01
  1276    7.54552E+02    2.96452E+01    8.19900E-02    -1.53259E+01
  1277    7.54038E+02    2.97150E+01    8.20241E-02    -1.61870E+01
  1278    7.52650E+02    2.98215E+01    8.19037E-02    -1.69186E+01
  1279    7.51043E+02    2.99276E+01    8.17506E-02    -1.74626E+01
  1280    7.49215E+02    3.00298E+01    8.16603E-02    -1.80098E+01
  1281    7.47151E+02    3.00697E+01    8.16167E-02    -1.86630E+01
  1282    7.45711E+02    3.00707E+01    8.15443E-02    -1.94919E+01
  1283    7.44619E+02    3.01130E+01    8.14687E-02    -2.03897E+01
  1284    7.42478E+02    3.02008E+01    8.14208E-02    -2.11142E+01
  1285    7.40259E+02    3.03043E+01    8.13979E-02    -2.17757E+01
  1286    7.38932E+02    3.04025E+01    8.13078E-02    -2.25325E+01
  1287    7.37310E+02    3.04685E+01    8.12279E-02    -2.32941E+01
  1288    7.34653E+02    3.05045E+01    8.12064E-02    -2.39850E+01
  1289    7.31696E+02    3.05469E+01    8.11083E-02    -2.45674E+01
  1290    7.29176E+02    3.05610E+01    8.09232E-02    -2.51665E+01
  1291    7.27778E+02    3.05654E+01    8.07871E-02    -2.58562E+01
  1292    7.27366E+02    3.05829E+01    8.07259E-02    -2.66397E+01
  1293    7.26507E+02    3.06101E+01    8.07030E-02    -2.74011E+01
  1294    7.25247E+02    3.06229E+01    8.07525E-02    -2.79222E+01
  1295    7.24078E+02    3.06413E+01    8.07227E-02    -2.84026E+01
  1296    7.23393E+02    3.06807E+01    8.06700E-02    -2.91698E+01
  1297    7.22747E+02    3.06840E+01    8.06975E-02    -3.00734E+01
  1298    7.21692E+02    3.06685E+01    8.06915E-02    -3.09259E+01
  1299    7.20989E+02    3.06689E+01    8.06039E-02    -3.16440E+01
  1300    7.19891E+02    3.06607E+01    8.03419E-02    -3.21965E+01
  1301    7.19140E+02    3.06487E+01    8.00816E-02    -3.28910E+01
  1302    7.19735E+02    3.06296E+01    8.00552E-02    -3.37996E+01
  1303    7.19862E+02    3.06222E+01    8.00992E-02    -3.46323E+01
  1304    7.18287E+02    3.06346E+01    8.01182E-02    -3.51837E+01
  1305    7.16439E+02    3.06037E+01    8.01615E-02    -3.56731E+01
  1306    7.15931E+02    3.04899E+01    8.01858E-02    -3.62391E+01
  1307    7.16917E+02    3.04262E+01    8.02160E-02    -3.69288E+01
  1308    7.17066E+02    3.04276E+01    8.02007E-02    -3.75477E+01
  1309    7.15597E+02    3.04159E+01    8.00165E-02    -3.81285E+01
  1310    7.14708E+02    3.03951E+01    7.97870E-02    -3.88026E+01
  1311    7.14680E+02    3.03780E+01    7.96017E-02    -3.95453E+01
  1312    7.15853E+02    3.03669E+01    7.95353E-02    -4.04648E+01
  1313    7.17076E+02    3.03346E+01    7.95625E-02    -4.13121E+01
  1314    7.16663E+02    3.02704E+01    7.95860E-02    -4.19215E+01
  1315    7.16180E+02    3.02218E+01    7.95275E-02    -4.24436E+01
  1316    7.16107E+02    3.01896E+01    7.94730E-02    -4.29611E+01
  1317    7.16082E+02    3.01193E+01    7.94940E-02    -4.34943E+01
  1318    7.16912E+02    3.00290E+01    7.94152E-02    -4.40711E+01
  1319    7.18128E+02    2.99271E+01    7.92464E-02    -4.47638E+01
  1320    7.18379E+02    2.98352E+01    7.91487E-02    -4.54959E+01
  1321    7.17671E+02    2.97294E+01    7.91385E-02    -4.60703E+01
  1322    7.17363E+02    2.95822E+01    7.91003E-02    -4.65102E+01
  1323    7.17796E+02    2.94749E+01    7.89579E-02    -4.69712E+01
  1324    7.18991E+02    2.94255E+01    7.88811E-02    -4.75325E+01
  1325    7.20566E+02    2.93962E+01    7.88982E-02    -4.82107E+01
  1326    7.21766E+02    2.93285E+01    7.89592E-02    -4.88553E+01
  1327    7.22254E+02    2.91981E+01    7.89823E-02    -4.93215E+01
  1328    7.21387E+02    2.90708E+01    7.89445E-02    -4.97625E+01
  1329    7.20380E+02    2.89728E+01    7.88948E-02    -5.04138E+01
  1330    7.20390E+02    2.88798E+01    7.89025E-02    -5.10281E+01
  1331    7.21508E+02    2.87882E+01    7.90390E-02    -5.15047E+01
  1332    7.23262E+02    2.86633E+01    7.90678E-02    -5.19346E+01
  1333    7.24325E+02    2.85073E+01    7.88784E-02    -5.23469E+01
  1334    7.24549E+02    2.83983E+01    7.86635E-02    -5.28536E+01
  1335    7.24752E+02    2.83133E+01    7.86011E-02    -5.33853E+01
  1336    7.25081E+02    2.82109E+01    7.86978E-02    -5.37877E+01
  1337    7.26104E+02    2.80976E+01    7.87229E-02    -5.41670E+01
  1338    7.28013E+02    2.79676E+01    7.87096E-02    -5.45721E+01
  1339    7.30324E+02    2.78192E+01    7.87085E-02    -5.50733E+01
  1340    7.32142E+02    2.76785E+01    7.87198E-02    -5.55856E+01
  1341    7.33239E+02    2.75642E+01    7.86976E-02    -5.59978E+01
  1342    7.33944E+02    2.74320E+01    7.85726E-02    -5.63272E+01
  1343    7.34205E+02    2.72618E+01    7.84044E-02    -5.65193E+01
  1344    7.34462E+02    2.71055E+01    7.82632E-02    -5.67243E+01
  1345    7.35947E+02    2.69773E+01    7.81702E-02    -5.71264E+01
  1346    7.38628E+02    2.68307E+01    7.81959E-02    -5.76180E+01
  1347    7.40397E+02    2.66542E+01    7.82945E-02    -5.79709E+01
  1348    7.40355E+02    2.64590E+01    7.83493E-02    -5.81501E+01
  1349    7.40730E+02    2.62939E+01    7.83264E-02    -5.83691E+01
  1350    7.42973E+02    2.61529E+01    7.82045E-02    -5.87415E+01
  1351    7.45606E+02    2.59934E+01    7.80858E-02    -5.91380E+01
  1352    7.47154E+02    2.58361E+01    7.80800E-02    -5.94817E+01
  1353    7.47370E+02    2.57010E+01    7.81234E-02    -5.96290E+01
  1354    7.47538E+02    2.55441E+01    7.81108E-02    -5.96088E+01
  1355    7.48813E+02    2.53518E+01    7.80280E-02    -5.97415E+01
  1356    7.50540E+02    2.51577E+01    7.79157E-02    -5.99965E+01
  1357    7.52314E+02    2.49988E+01    7.78933E-02    -6.02422E+01
  1358    7.53755E+02    2.48410E+01    7.79574E-02    -6.03755E+01
  1359    7.55118E+02    2.46601E+01    7.80095E-02    -6.04939E+01
  1360    7.57466E+02    2.44885E+01    7.80236E-02    -6.07647E+01
  1361    7.59561E+02    2.43004E+01    7.80148E-02    -6.09325E+01
  1362    7.60361E+02    2.41295E+01    7.80024E-02    -6.10551E+01
  1363    7.61371E+02    2.40146E+01    7.79126E-02    -6.12551E+01
  1364    7.62362E+02    2.38585E+01    7.78597E-02    -6.12716E+01
  1365    7.63349E+02    2.36721E+01    7.79149E-02    -6.12945E+01
  1366    7.64788E+02    2.34940E+01    7.79966E-02    -6.14339E+01
  1367    7.65917E+02    2.33098E+01    7.79688E-02    -6.14978E+01
  1368    7.66974E+02    2.31446E+01    7.78367E-02    -6.14644E+01
  1369    7.68194E+02    2.29721E+01    7.77983E-02    -6.13668E+01
  1370    7.69922E+02    2.27685E+01    7.78599E-02    -6.12669E+01
  1371    7.72065E+02    2.25688E+01    7.78475E-02    -6.12996E+01
  1372    7.73538E+02    2.23507E+01    7.77259E-02    -6.13536E+01
  1373    7.74964E+02    2.21317E+01    7.76824E-02    -6.13147E+01
  1374    7.75943E+02    2.19408E+01    7.77464E-02    -6.11892E+01
  1375    7.76415E+02    2.17604E+01    7.78209E-02    -6.09986E+01
  1376    7.78091E+02    2.15920E+01    7.79624E-02    -6.09018E+01
  1377    7.80187E+02    2.14274E+01    7.79783E-02    -6.08104E+01
  1378    7.82052E+02    2.12538E+01    7.78539E-02    -6.07236E+01
  1379    7.83998E+02    2.10546E+01    7.77488E-02    -6.06898E+01
  1380    7.85519E+02    2.08556E+01    7.77044E-02    -6.06429E+01
  1381    7.86737E+02    2.06941E+01    7.77275E-02    -6.05653E+01
  1382    7.88213E+02    2.05380E+01    7.77459E-02    -6.04880E+01
  1383    7.89344E+02    2.03504E+01    7.78036E-02    -6.02903E+01
  1384    7.89775E+02    2.01513E+01    7.78871E-02    -6.00146E+01
  1385    7.90348E+02    1.99600E+01    7.78842E-02    -5.98151E+01
  1386    7.91847E+02    1.97941E+01    7.78590E-02    -5.97066E+01
  1387    7.94145E+02    1.96267E+01    7.78561E-02    -5.95599E+01
  1388    7.96974E+02    1.94276E+01    7.78338E-02    -5.93687E+01
  1389    7.99110E+02    1.92278E+01    7.77735E-02    -5.91465E+01
  1390    7.99251E+02    1.90274E+01    7.77880E-02    -5.87620E+01
  1391    7.98767E+02    1.88261E+01    7.78191E-02    -5.83195E+01
  1392    7.99294E+02    1.86619E+01    7.77579E-02    -5.80342E+01
  1393    8.00382E+02    1.85146E+01    7.75807E-02    -5.78630E+01
  1394    8.01464E+02    1.83384E+01    7.74881E-02    -5.76302E+01
  1395    8.02181E+02    1.81723E+01    7.75148E-02    -5.73325E+01
  1396    8.02945E+02    1.80177E+01    7.75988E-02    -5.70006E+01
  1397    8.04300E+02    1.78344E+01    7.77172E-02    -5.66671E+01
  1398    8.05045E+02    1.76149E+01    7.77737E-02    -5.62163E+01
  1399    8.05304E+02    1.74188E+01    7.77502E-02    -5.57018E+01
  1400    8.06783E+02    1.72762E+01    7.76206E-02    -5.53249E+01
  1401    8.09353E+02    1.71441E+01    7.74522E-02    -5.50315E+01
  1402    8.10799E+02    1.69944E+01    7.73843E-02    -5.47559E+01
  1403    8.10356E+02    1.68203E+01    7.74889E-02    -5.43682E+01
  1404    8.09956E+02    1.66232E+01    7.76930E-02    -5.38975E+01
  1405    8.10525E+02    1.64332E+01    7.77940E-02    -5.35053E+01
  1406    8.10979E+02    1.62701E+01    7.76968E-02    -5.31188E+01
  1407    8.11198E+02    1.61232E+01    7.75168E-02    -5.26591E+01
  1408    8.11716E+02    1.59894E+01    7.74421E-02    -5.22006E+01
  1409    8.12481E+02    1.58486E+01    7.74767E-02    -5.17159E+01
  1410    8.13236E+02    1.56841E+01    7.74780E-02    -5.12248E+01
  1411    8.14483E+02    1.55093E+01    7.73911E-02    -5.07554E+01
  1412    8.16064E+02    1.53511E+01    7.73437E-02    -5.02475E+01
  1413    8.16579E+02    1.52089E+01    7.74002E-02    -4.97081E+01
  1414    8.16052E+02    1.50818E+01    7.74952E-02    -4.91938E+01
  1415    8.16883E+02    1.49726E+01    7.75803E-02    -4.87964E+01
  1416    8.18399E+02    1.48398E+01    7.75850E-02    -4.83862E+01
  1417    8.18573E+02    1.46956E+01    7.75206E-02    -4.78762E+01
  1418    8.17371E+02    1.45480E+01    7.74572E-02    -4.72407E+01
  1419    8.16815E+02    1.44124E+01    7.74673E-02    -4.66281E+01
  1420    8.17631E+02    1.42868E+01    7.74677E-02    -4.61948E+01
  1421    8.18132E+02    1.41538E+01    7.73446E-02    -4.57174E+01
  1422    8.18207E+02    1.40306E+01    7.72514E-02    -4.51224E+01
  1423    8.18228E+02    1.39197E+01    7.72932E-02    -4.45228E+01
  1424    8.17492E+02    1.37895E+01    7.74106E-02    -4.39489E+01
  1425    8.17308E+02    1.36605E+01    7.74203E-02    -4.34419E+01
  1426    8.17755E+02    1.35416E+01    7.73134E-02    -4.28823E+01
  1427    8.16811E+02    1.34262E+01    7.73182E-02    -4.21724E+01
  1428    8.14854E+02    1.33147E+01    7.73505E-02    -4.14311E+01
  1429    8.14062E+02    1.32078E+01    7.72901E-02    -4.08169E+01
  1430    8.14237E+02    1.31052E+01    7.71930E-02    -4.02622E+01
  1431    8.14445E+02    1.30006E+01    7.71163E-02    -3.96815E+01
  1432    8.14099E+02    1.29084E+01    7.70560E-02    -3.90468E+01
  1433    8.13865E+02    1.28077E+01    7.70867E-02    -3.84160E+01
  1434    8.13403E+02    1.26816E+01    7.71646E-02    -3.77738E+01
  1435    8.12462E+02    1.25639E+01    7.71652E-02    -3.71188E+01
  1436    8.11784E+02    1.24721E+01    7.71258E-02    -3.65069E+01
  1437    8.11443E+02    1.23942E+01    7.71420E-02    -3.59400E+01
  1438    8.10642E+02    1.23170E+01    7.71727E-02    -3.53032E+01
  1439    8.09255E+02    1.22449E+01    7.71011E-02    -3.45545E+01
  1440    8.08152E+02    1.21688E+01    7.69353E-02    -3.38906E+01
  1441    8.08041E+02    1.20873E+01    7.68048E-02    -3.33642E+01
  1442    8.09063E+02    1.20159E+01    7.67317E-02    -3.28707E+01
  1443    8.09206E+02    1.19590E+01    7.67792E-02    -3.23607E+01
  1444    8.07076E+02    1.19044E+01    7.69316E-02    -3.17703E+01
  1445    8.03747E+02    1.18518E+01    7.69743E-02    -3.10196E+01
  1446    8.01971E+02    1.18028E+01    7.68537E-02    -3.02623E+01
  1447    8.01528E+02    1.17214E+01    7.67950E-02    -2.94921E+01
  1448    8.00981E+02    1.16332E+01    7.69054E-02    -2.87629E+01
  1449    7.99746E+02    1.15785E+01    7.69835E-02    -2.82037E+01
  1450    7.97892E+02    1.15418E+01    7.68989E-02    -2.76788E+01
  1451    7.96562E+02    1.14884E+01    7.67966E-02    -2.70038E+01
  1452    7.96062E+02    1.14280E+01    7.67603E-02    -2.62691E+01
  1453    7.95127E+02    1.13921E+01    7.66825E-02    -2.56925E+01
  1454    7.93163E+02    1.13706E+01    7.66026E-02    -2.51635E+01
  1455    7.91241E+02    1.13296E+01    7.65353E-02    -2.45122E+01
  1456    7.90166E+02    1.12886E+01    7.64927E-02    -2.38314E+01
  1457    7.89374E+02    1.12696E+01    7.65185E-02    -2.31888E+01
  1458    7.87700E+02    1.12479E+01    7.66011E-02    -2.25263E+01
  1459    7.85449E+02    1.12047E+01    7.66366E-02    -2.18167E+01
  1460    7.83512E+02    1.11689E+01    7.65267E-02    -2.11704E+01
  1461    7.81769E+02    1.11561E+01    7.64379E-02    -2.05879E+01
  1462    7.80268E+02    1.11540E+01    7.64110E-02    -1.99860E+01
