#    L    TT             EE             BB             TE
  1843    3.05301E+02    9.02864E+00    5.50896E-02    -4.62040E+00
  1844    3.04797E+02    9.04239E+00    5.51875E-02    -4.47272E+00
  1845    3.03118E+02    9.12429E+00    5.52227E-02    -4.46231E+00
  1846    3.03277E+02    9.13900E+00    5.50242E-02    -4.47829E+00
  1847    3.00833E+02    9.20748E+00    5.49331E-02    -4.43942E+00
  1848    2.98214E+02    9.24144E+00    5.49888E-02    -4.51754E+00
  1849    2.98493E+02    9.27859E+00    5.48401E-02    -4.32407E+00
  1850    2.97773E+02    9.32622E+00    5.48245E-02    -4.42277E+00
  1851    2.96033E+02    9.33108E+00    5.47841E-02    -4.36369E+00
  1852    2.93949E+02    9.45041E+00    5.47447E-02    -4.41899E+00
  1853    2.93976E+02    9.46220E+00    5.47750E-02    -4.62862E+00
  1854    2.92591E+02    9.49755E+00    5.46357E-02    -4.59651E+00
  1855    2.91860E+02    9.56539E+00    5.46043E-02    -4.56205E+00
  1856    2.88842E+02    9.57239E+00    5.46817E-02    -4.46806E+00
  1857    2.89851E+02    9.64536E+00    5.45349E-02    -4.43450E+00
  1858    2.88231E+02    9.67030E+00    5.45600E-02    -4.64767E+00
  1859    2.85864E+02    9.71570E+00    5.41700E-02    -4.75311E+00
  1860    2.85778E+02    9.78992E+00    5.41846E-02    -4.63772E+00
  1861    2.83248E+02    9.78429E+00    5.42633E-02    -4.63196E+00
  1862    2.83244E+02    9.86046E+00    5.40393E-02    -4.76085E+00
  1863    2.82396E+02    9.83683E+00    5.41663E-02    -4.83976E+00
  1864    2.81221E+02    9.96104E+00    5.40981E-02    -4.84564E+00
  1865    2.80330E+02    9.95652E+00    5.40284E-02    -4.86619E+00
  1866    2.80583E+02    1.00326E+01    5.37845E-02    -4.93349E+00
  1867    2.78176E+02    1.00321E+01    5.38368E-02    -4.98388E+00
  1868    2.76907E+02    1.00965E+01    5.35163E-02    -5.03015E+00
  1869    2.75600E+02    1.01608E+01    5.35625E-02    -5.13529E+00
  1870    2.75353E+02    1.01506E+01    5.34664E-02    -5.19568E+00
  1871    2.74018E+02    1.02072E+01    5.34903E-02    -5.39719E+00
  1872    2.72895E+02    1.02180E+01    5.34995E-02    -5.43718E+00
  1873    2.71199E+02    1.03082E+01    5.35008E-02    -5.39799E+00
  1874    2.71761E+02    1.03299E+01    5.32966E-02    -5.47642E+00
  1875    2.70435E+02    1.03666E+01    5.30508E-02    -5.48147E+00
  1876    2.68795E+02    1.03689E+01    5.32021E-02    -5.53744E+00
  1877    2.68478E+02    1.04301E+01    5.30445E-02    -5.87283E+00
  1878    2.68664E+02    1.04249E+01    5.28959E-02    -5.87462E+00
  1879    2.66753E+02    1.04942E+01    5.30595E-02    -5.85553E+00
  1880    2.64954E+02    1.05596E+01    5.29626E-02    -6.04474E+00
  1881    2.64270E+02    1.05408E+01    5.29779E-02    -6.18374E+00
  1882    2.63975E+02    1.05951E+01    5.28523E-02    -6.36049E+00
  1883    2.62689E+02    1.06091E+01    5.27115E-02    -6.46621E+00
  1884    2.62945E+02    1.06742E+01    5.26703E-02    -6.51034E+00
  1885    2.61053E+02    1.06558E+01    5.25898E-02    -6.62553E+00
  1886    2.60027E+02    1.07665E+01    5.25185E-02    -6.65407E+00
  1887    2.58978E+02    1.07974E+01    5.25478E-02    -6.79719E+00
  1888    2.58856E+02    1.07851E+01    5.24936E-02    -6.86538E+00
  1889    2.56847E+02    1.07955E+01    5.21941E-02    -6.98495E+00
  1890    2.56760E+02    1.08294E+01    5.23934E-02    -7.21783E+00
  1891    2.56065E+02    1.08775E+01    5.23597E-02    -7.21422E+00
  1892    2.55002E+02    1.09287E+01    5.21061E-02    -7.34530E+00
  1893    2.55939E+02    1.09544E+01    5.22508E-02    -7.53818E+00
  1894    2.53099E+02    1.09793E+01    5.19425E-02    -7.84840E+00
  1895    2.53615E+02    1.09879E+01    5.20180E-02    -7.98361E+00
  1896    2.52333E+02    1.09895E+01    5.21811E-02    -7.82765E+00
  1897    2.51825E+02    1.10473E+01    5.16979E-02    -8.08961E+00
  1898    2.50013E+02    1.10491E+01    5.19272E-02    -8.23831E+00
  1899    2.50099E+02    1.10315E+01    5.18666E-02    -8.27028E+00
  1900    2.50023E+02    1.10858E+01    5.17599E-02    -8.48409E+00
  1901    2.48932E+02    1.10891E+01    5.16067E-02    -8.74314E+00
  1902    2.47853E+02    1.11471E+01    5.15859E-02    -8.86125E+00
  1903    2.46861E+02    1.11609E+01    5.13608E-02    -8.83180E+00
  1904    2.46825E+02    1.11877E+01    5.13891E-02    -9.06787E+00
  1905    2.46417E+02    1.12283E+01    5.15033E-02    -9.25453E+00
  1906    2.45699E+02    1.11899E+01    5.11519E-02    -9.34218E+00
  1907    2.45066E+02    1.11899E+01    5.11502E-02    -9.53747E+00
  1908    2.44214E+02    1.12176E+01    5.10860E-02    -9.71824E+00
  1909    2.44773E+02    1.12255E+01    5.09638E-02    -9.96421E+00
  1910    2.43519E+02    1.12131E+01    5.11156E-02    -9.92868E+00
  1911    2.43062E+02    1.12589E+01    5.11267E-02    -1.02714E+01
  1912    2.41237E+02    1.12525E+01    5.08549E-02    -1.03109E+01
  1913    2.41476E+02    1.13049E+01    5.09812E-02    -1.04842E+01
  1914    2.41448E+02    1.12661E+01    5.11357E-02    -1.06281E+01
  1915    2.41095E+02    1.12311E+01    5.09272E-02    -1.06014E+01
  1916    2.39801E+02    1.12696E+01    5.09009E-02    -1.07524E+01
  1917    2.39318E+02    1.12848E+01    5.08415E-02    -1.09568E+01
  1918    2.38699E+02    1.13157E+01    5.06242E-02    -1.11725E+01
  1919    2.37530E+02    1.12762E+01    5.05340E-02    -1.12612E+01
  1920    2.38078E+02    1.12527E+01    5.05573E-02    -1.14542E+01
  1921    2.38950E+02    1.12915E+01    5.05613E-02    -1.16580E+01
  1922    2.38036E+02    1.12763E+01    5.02820E-02    -1.17245E+01
  1923    2.36780E+02    1.12680E+01    5.03731E-02    -1.19367E+01
  1924    2.35531E+02    1.12582E+01    5.04180E-02    -1.20246E+01
  1925    2.36581E+02    1.13061E+01    5.02132E-02    -1.23737E+01
  1926    2.35649E+02    1.12936E+01    5.01219E-02    -1.24061E+01
  1927    2.35343E+02    1.12811E+01    5.03052E-02    -1.25986E+01
  1928    2.34115E+02    1.12648E+01    5.00403E-02    -1.26943E+01
  1929    2.34119E+02    1.12445E+01    4.99710E-02    -1.27860E+01
  1930    2.34419E+02    1.12174E+01    4.99700E-02    -1.28746E+01
  1931    2.33933E+02    1.12189E+01    4.97959E-02    -1.31836E+01
  1932    2.33588E+02    1.12148E+01    4.99073E-02    -1.32908E+01
  1933    2.32757E+02    1.12212E+01    4.97198E-02    -1.32473E+01
  1934    2.32341E+02    1.12159E+01    4.94825E-02    -1.36145E+01
  1935    2.32338E+02    1.11570E+01    4.96436E-02    -1.37119E+01
  1936    2.31998E+02    1.11945E+01    4.95201E-02    -1.38531E+01
  1937    2.32143E+02    1.11391E+01    4.97929E-02    -1.39728E+01
  1938    2.30669E+02    1.11341E+01    4.93892E-02    -1.41584E+01
  1939    2.32557E+02    1.10733E+01    4.96248E-02    -1.43949E+01
  1940    2.31476E+02    1.11543E+01    4.94646E-02    -1.44903E+01
  1941    2.32210E+02    1.10737E+01    4.94146E-02    -1.46282E+01
  1942    2.31286E+02    1.10322E+01    4.93376E-02    -1.47662E+01
  1943    2.30859E+02    1.10352E+01    4.90130E-02    -1.47336E+01
  1944    2.30362E+02    1.09837E+01    4.92630E-02    -1.49015E+01
  1945    2.30518E+02    1.09738E+01    4.92891E-02    -1.50486E+01
  1946    2.29729E+02    1.09607E+01    4.90790E-02    -1.51226E+01
  1947    2.29554E+02    1.09543E+01    4.90420E-02    -1.53057E+01
  1948    2.29934E+02    1.08689E+01    4.89440E-02    -1.53633E+01
  1949    2.29262E+02    1.08984E+01    4.90027E-02    -1.55768E+01
  1950    2.29502E+02    1.08131E+01    4.89942E-02    -1.55424E+01
  1951    2.29622E+02    1.07863E+01    4.88833E-02    -1.57306E+01
  1952    2.29187E+02    1.07637E+01    4.86935E-02    -1.59257E+01
  1953    2.29119E+02    1.07442E+01    4.86862E-02    -1.59073E+01
  1954    2.29522E+02    1.07200E+01    4.86115E-02    -1.60000E+01
  1955    2.29892E+02    1.06755E+01    4.86256E-02    -1.61821E+01
  1956    2.28128E+02    1.06494E+01    4.84931E-02    -1.62807E+01
  1957    2.28138E+02    1.06076E+01    4.87117E-02    -1.63581E+01
  1958    2.29743E+02    1.05952E+01    4.85503E-02    -1.66399E+01
  1959    2.29212E+02    1.05768E+01    4.87051E-02    -1.67284E+01
  1960    2.29504E+02    1.05182E+01    4.84583E-02    -1.68191E+01
  1961    2.28136E+02    1.04599E+01    4.84144E-02    -1.67955E+01
  1962    2.29441E+02    1.04387E+01    4.85140E-02    -1.69422E+01
  1963    2.28252E+02    1.03755E+01    4.82745E-02    -1.68792E+01
  1964    2.27982E+02    1.03777E+01    4.80526E-02    -1.70688E+01
  1965    2.27888E+02    1.03463E+01    4.82076E-02    -1.70822E+01
  1966    2.28678E+02    1.02812E+01    4.81892E-02    -1.73304E+01
  1967    2.28769E+02    1.02231E+01    4.81129E-02    -1.72520E+01
  1968    2.28751E+02    1.02103E+01    4.79383E-02    -1.74444E+01
  1969    2.28690E+02    1.01856E+01    4.79661E-02    -1.75637E+01
  1970    2.28513E+02    1.01578E+01    4.81820E-02    -1.76020E+01
  1971    2.27742E+02    1.00540E+01    4.79894E-02    -1.75637E+01
  1972    2.28197E+02    1.00281E+01    4.79766E-02    -1.75920E+01
  1973    2.27985E+02    9.98441E+00    4.79766E-02    -1.76854E+01
  1974    2.27389E+02    9.95576E+00    4.76951E-02    -1.79436E+01
  1975    2.27712E+02    9.88020E+00    4.78736E-02    -1.77645E+01
  1976    2.29365E+02    9.89090E+00    4.77813E-02    -1.80513E+01
  1977    2.29123E+02    9.80117E+00    4.75795E-02    -1.80005E+01
  1978    2.29003E+02    9.75810E+00    4.76251E-02    -1.79749E+01
  1979    2.28188E+02    9.69868E+00    4.75626E-02    -1.79479E+01
  1980    2.28436E+02    9.65517E+00    4.77410E-02    -1.80429E+01
  1981    2.28555E+02    9.61725E+00    4.75706E-02    -1.82646E+01
  1982    2.28456E+02    9.59027E+00    4.75256E-02    -1.82354E+01
  1983    2.28631E+02    9.54893E+00    4.76070E-02    -1.81802E+01
  1984    2.29596E+02    9.45473E+00    4.71612E-02    -1.82448E+01
  1985    2.29117E+02    9.41249E+00    4.73866E-02    -1.84612E+01
  1986    2.28708E+02    9.37634E+00    4.74974E-02    -1.83823E+01
  1987    2.29351E+02    9.35114E+00    4.70819E-02    -1.84486E+01
  1988    2.28826E+02    9.26026E+00    4.72438E-02    -1.83683E+01
  1989    2.28772E+02    9.20110E+00    4.71985E-02    -1.83954E+01
  1990    2.28799E+02    9.15010E+00    4.72373E-02    -1.85094E+01
  1991    2.28915E+02    9.07063E+00    4.71936E-02    -1.83872E+01
  1992    2.28934E+02    9.06487E+00    4.73394E-02    -1.84566E+01
  1993    2.28465E+02    9.01981E+00    4.69800E-02    -1.83883E+01
  1994    2.28931E+02    8.96350E+00    4.72624E-02    -1.84178E+01
  1995    2.29433E+02    8.83326E+00    4.68381E-02    -1.83934E+01
  1996    2.29186E+02    8.83598E+00    4.70928E-02    -1.85144E+01
  1997    2.29493E+02    8.81435E+00    4.69016E-02    -1.84327E+01
  1998    2.29841E+02    8.70689E+00    4.69409E-02    -1.83591E+01
  1999    2.30081E+02    8.69355E+00    4.67296E-02    -1.85483E+01
  2000    2.29425E+02    8.63613E+00    4.66646E-02    -1.84540E+01
  2001    2.30227E+02    8.54885E+00    4.67364E-02    -1.83519E+01
  2002    2.29487E+02    8.50375E+00    4.67397E-02    -1.83073E+01
  2003    2.29400E+02    8.48238E+00    4.69718E-02    -1.83229E+01
  2004    2.29020E+02    8.39479E+00    4.68453E-02    -1.81968E+01
  2005    2.28728E+02    8.34903E+00    4.65622E-02    -1.81957E+01
  2006    2.29669E+02    8.31272E+00    4.66256E-02    -1.81874E+01
  2007    2.29818E+02    8.26968E+00    4.65700E-02    -1.83531E+01
  2008    2.29415E+02    8.17968E+00    4.65479E-02    -1.81889E+01
  2009    2.30161E+02    8.12531E+00    4.64461E-02    -1.80380E+01
  2010    2.29370E+02    8.05630E+00    4.64184E-02    -1.80332E+01
  2011    2.29409E+02    8.01762E+00    4.64534E-02    -1.79819E+01
  2012    2.30280E+02    7.98050E+00    4.62854E-02    -1.80576E+01
  2013    2.30107E+02    7.90363E+00    4.63401E-02    -1.79482E+01
  2014    2.30044E+02    7.82093E+00    4.64024E-02    -1.77821E+01
  2015    2.30506E+02    7.81303E+00    4.63131E-02    -1.77765E+01
  2016    2.28663E+02    7.73987E+00    4.63818E-02    -1.76312E+01
  2017    2.29440E+02    7.71132E+00    4.60494E-02    -1.76366E+01
  2018    2.28738E+02    7.65065E+00    4.60381E-02    -1.74788E+01
  2019    2.30059E+02    7.60593E+00    4.62916E-02    -1.76281E+01
  2020    2.29210E+02    7.50568E+00    4.62294E-02    -1.73527E+01
  2021    2.29820E+02    7.50241E+00    4.61417E-02    -1.74296E+01
  2022    2.29662E+02    7.44065E+00    4.59945E-02    -1.73964E+01
  2023    2.29866E+02    7.41486E+00    4.59073E-02    -1.73029E+01
  2024    2.30302E+02    7.36108E+00    4.58933E-02    -1.72625E+01
  2025    2.28893E+02    7.24442E+00    4.59620E-02    -1.70563E+01
  2026    2.29980E+02    7.22207E+00    4.60161E-02    -1.71264E+01
  2027    2.29091E+02    7.16083E+00    4.61114E-02    -1.69463E+01
  2028    2.29278E+02    7.11246E+00    4.56912E-02    -1.69104E+01
  2029    2.29206E+02    7.08598E+00    4.58490E-02    -1.67482E+01
  2030    2.28579E+02    6.99370E+00    4.58296E-02    -1.65069E+01
  2031    2.28424E+02    6.97699E+00    4.58095E-02    -1.66029E+01
  2032    2.28327E+02    6.92111E+00    4.55968E-02    -1.64434E+01
  2033    2.29031E+02    6.88696E+00    4.57900E-02    -1.64893E+01
  2034    2.28982E+02    6.84133E+00    4.57161E-02    -1.62882E+01
  2035    2.28631E+02    6.81413E+00    4.55773E-02    -1.63147E+01
  2036    2.28790E+02    6.75275E+00    4.53663E-02    -1.60952E+01
  2037    2.28477E+02    6.68034E+00    4.54790E-02    -1.59765E+01
  2038    2.28081E+02    6.64919E+00    4.54367E-02    -1.58700E+01
  2039    2.27716E+02    6.60880E+00    4.55891E-02    -1.57377E+01
  2040    2.27850E+02    6.52663E+00    4.53192E-02    -1.56156E+01
  2041    2.27856E+02    6.49587E+00    4.54269E-02    -1.55492E+01
  2042    2.27983E+02    6.45865E+00    4.53678E-02    -1.53808E+01
  2043    2.27594E+02    6.39213E+00    4.53050E-02    -1.53205E+01
  2044    2.27248E+02    6.35904E+00    4.51532E-02    -1.50525E+01
  2045    2.28462E+02    6.31976E+00    4.53440E-02    -1.51634E+01
  2046    2.27024E+02    6.25833E+00    4.51698E-02    -1.49630E+01
  2047    2.26080E+02    6.21469E+00    4.52273E-02    -1.48049E+01
  2048    2.26844E+02    6.20726E+00    4.51443E-02    -1.47650E+01
  2049    2.27092E+02    6.14971E+00    4.49060E-02    -1.45504E+01
  2050    2.26066E+02    6.13031E+00    4.50262E-02    -1.45717E+01
  2051    2.25511E+02    6.03901E+00    4.50206E-02    -1.42285E+01
  2052    2.25579E+02    6.03950E+00    4.49333E-02    -1.42209E+01
  2053    2.25089E+02    6.00453E+00    4.52201E-02    -1.40756E+01
  2054    2.25310E+02    5.96368E+00    4.47818E-02    -1.39860E+01
  2055    2.24725E+02    5.92478E+00    4.47857E-02    -1.38933E+01
  2056    2.24644E+02    5.85294E+00    4.49438E-02    -1.36339E+01
  2057    2.24137E+02    5.83439E+00    4.47466E-02    -1.35544E+01
  2058    2.24458E+02    5.82580E+00    4.48444E-02    -1.35133E+01
  2059    2.22816E+02    5.76843E+00    4.49014E-02    -1.32411E+01
  2060    2.23356E+02    5.72885E+00    4.47108E-02    -1.30903E+01
  2061    2.23600E+02    5.69986E+00    4.46553E-02    -1.29974E+01
  2062    2.22868E+02    5.67523E+00    4.44491E-02    -1.29007E+01
  2063    2.22052E+02    5.61331E+00    4.46775E-02    -1.26793E+01
  2064    2.22296E+02    5.62319E+00    4.45405E-02    -1.26408E+01
  2065    2.22189E+02    5.56989E+00    4.46046E-02    -1.24397E+01
  2066    2.21699E+02    5.53000E+00    4.46142E-02    -1.22710E+01
  2067    2.21680E+02    5.50525E+00    4.46251E-02    -1.22069E+01
  2068    2.22321E+02    5.50737E+00    4.42546E-02    -1.20911E+01
  2069    2.20681E+02    5.46318E+00    4.44288E-02    -1.19635E+01
  2070    2.20065E+02    5.43857E+00    4.44302E-02    -1.17566E+01
  2071    2.20168E+02    5.38789E+00    4.42664E-02    -1.16216E+01
  2072    2.19522E+02    5.36674E+00    4.41979E-02    -1.14075E+01
  2073    2.18666E+02    5.32559E+00    4.41436E-02    -1.12762E+01
  2074    2.18707E+02    5.30320E+00    4.41252E-02    -1.11287E+01
  2075    2.18693E+02    5.27609E+00    4.39745E-02    -1.10482E+01
  2076    2.18151E+02    5.27099E+00    4.43629E-02    -1.09458E+01
  2077    2.17798E+02    5.25406E+00    4.42531E-02    -1.08654E+01
  2078    2.16810E+02    5.22576E+00    4.39401E-02    -1.06554E+01
  2079    2.16166E+02    5.17701E+00    4.38600E-02    -1.03980E+01
  2080    2.15944E+02    5.17831E+00    4.40516E-02    -1.03814E+01
  2081    2.15446E+02    5.15344E+00    4.40354E-02    -1.02175E+01
  2082    2.15333E+02    5.13753E+00    4.38115E-02    -1.01349E+01
  2083    2.15413E+02    5.09360E+00    4.38817E-02    -9.94308E+00
  2084    2.14422E+02    5.09185E+00    4.35922E-02    -9.81221E+00
  2085    2.12876E+02    5.09396E+00    4.36151E-02    -9.56445E+00
  2086    2.12728E+02    5.06224E+00    4.38220E-02    -9.52610E+00
  2087    2.13774E+02    5.04756E+00    4.38141E-02    -9.39425E+00
  2088    2.12656E+02    5.02496E+00    4.36360E-02    -9.27196E+00
  2089    2.11894E+02    5.02410E+00    4.35858E-02    -9.07156E+00
  2090    2.11201E+02    5.00075E+00    4.34848E-02    -8.98165E+00
  2091    2.10492E+02    5.00156E+00    4.36613E-02    -8.84516E+00
  2092    2.10179E+02    4.96899E+00    4.35513E-02    -8.72046E+00
  2093    2.09841E+02    4.95864E+00    4.34241E-02    -8.56105E+00
  2094    2.09216E+02    4.95030E+00    4.33137E-02    -8.38270E+00
  2095    2.09535E+02    4.94895E+00    4.33616E-02    -8.36065E+00
  2096    2.08733E+02    4.95273E+00    4.33648E-02    -8.18091E+00
  2097    2.06894E+02    4.93522E+00    4.32024E-02    -8.08090E+00
  2098    2.07567E+02    4.91729E+00    4.32541E-02    -7.90243E+00
  2099    2.06132E+02    4.88816E+00    4.32337E-02    -7.68386E+00
  2100    2.06410E+02    4.89058E+00    4.30719E-02    -7.65178E+00
  2101    2.05240E+02    4.88859E+00    4.31668E-02    -7.44712E+00
  2102    2.04337E+02    4.87994E+00    4.31899E-02    -7.37592E+00
  2103    2.03744E+02    4.87284E+00    4.29877E-02    -7.23666E+00
  2104    2.02919E+02    4.87822E+00    4.31167E-02    -6.98560E+00
  2105    2.03726E+02    4.88229E+00    4.28702E-02    -7.08008E+00
  2106    2.02469E+02    4.88259E+00    4.27823E-02    -6.91077E+00
  2107    2.01622E+02    4.86803E+00    4.29607E-02    -6.74190E+00
  2108    2.01485E+02    4.86170E+00    4.28823E-02    -6.67754E+00
  2109    2.00837E+02    4.86744E+00    4.28956E-02    -6.49391E+00
  2110    1.99831E+02    4.85934E+00    4.28178E-02    -6.44018E+00
  2111    1.99040E+02    4.85354E+00    4.27293E-02    -6.25089E+00
  2112    1.98308E+02    4.86428E+00    4.26576E-02    -6.15086E+00
  2113    1.98911E+02    4.85813E+00    4.25857E-02    -6.08056E+00
  2114    1.96234E+02    4.86150E+00    4.25599E-02    -6.01661E+00
  2115    1.97127E+02    4.87769E+00    4.26291E-02    -5.84580E+00
  2116    1.96471E+02    4.86866E+00    4.24783E-02    -5.77530E+00
  2117    1.95653E+02    4.86145E+00    4.24216E-02    -5.59780E+00
  2118    1.94717E+02    4.88760E+00    4.23476E-02    -5.58255E+00
  2119    1.94857E+02    4.85940E+00    4.23202E-02    -5.43152E+00
  2120    1.93416E+02    4.87698E+00    4.22070E-02    -5.35318E+00
  2121    1.92424E+02    4.87489E+00    4.24980E-02    -5.18986E+00
  2122    1.92100E+02    4.87496E+00    4.23540E-02    -5.08685E+00
  2123    1.91159E+02    4.89639E+00    4.21606E-02    -4.95890E+00
  2124    1.91000E+02    4.89636E+00    4.20896E-02    -4.95967E+00
  2125    1.90355E+02    4.89879E+00    4.21831E-02    -4.79486E+00
